ID,Name,Category1,Category,Currency,Deadline,Goal,Launched,Pledged2,Outcome,Backers,Country,USDPledged1,Pledged,GoalReal,Duration
1010516592,A £13 Poem,Poetry,Publishing,GBP,2015,13,2015,125,Successful,17,GB,191,193,20,6
1010520966,"Zsa Zsa Slipper, Shoe combination",Accessories,Fashion,USD,2015,20000,2015,2860,Failed,4,US,2860,2860,20000,30
1010522754,Help fund theater education programs with The Primo Academy!,Theater,Theater,USD,2012,1000,2012,40,Failed,3,US,40,40,1000,30
1010533974,Studio and Equipment Funding,Comedy,Film & Video,USD,2017,50000,2017,20,Failed,2,US,0,20,50000,60
1010534216,Help MyVanityFashion Online Jewelry Business Grow,Jewelry,Fashion,USD,2015,1500,2015,0,Failed,0,US,0,0,1500,30
1010535635,"NODE Chroma, a wireless color scanner for iOS and computers",Hardware,Technology,USD,2012,15000,2012,39473,Successful,273,US,39473,39473,15000,33
1010543801,The NEXT LEVEL,Product Design,Design,USD,2014,49550,2014,1573,Failed,20,US,1573,1573,49550,31
1010554396,Life Size Pokemon!,Painting,Art,USD,2014,650,2014,150,Failed,9,US,150,150,650,30
1010555504,E.G. Romero Project || Just the beginning,Music,Music,USD,2017,2800,2016,3546,Successful,40,US,76,3546,2800,37
1010557781,A World of Art Children's Book,Children's Books,Publishing,USD,2015,500,2015,725,Successful,18,US,725,725,500,30
1010574576,Rat Bastard (The Movie),Thrillers,Film & Video,USD,2015,3000,2015,0,Failed,0,US,0,0,3000,30
1010578706,VICIOUS A Kwanza Jones Fan Video Directed By A 15 Year Old,Film & Video,Film & Video,USD,2013,500,2013,525,Successful,13,US,525,525,500,17
1010584633,A Fresh Start,Shorts,Film & Video,USD,2011,3000,2011,3000,Successful,24,US,3000,3000,3000,28
1010591158,Oil & Water - A Documentary Film,Documentary,Film & Video,USD,2011,5000,2011,9661,Successful,43,US,9661,9661,5000,30
1010592822,Mike Giacolino's Solo Album Kickstarter!,Country & Folk,Music,USD,2013,2000,2012,2580,Successful,51,US,2580,2580,2000,30
1010598232,FACTOR 9 : How could this happen?,Theater,Theater,GBP,2014,25000,2014,12347,Failed,147,GB,20371,20659,41828,10
1010599206,Skhy Zye - What Virtual Visit Truly Means,Software,Technology,USD,2016,50000,2016,1,Failed,1,US,0,1,50000,30
1010602030,Parecomic - a documentary graphic novel,Comics,Comics,USD,2012,8000,2012,8600,Successful,143,US,8600,8600,8000,60
1010602115,Port Terror - The future of mobile gaming is in your hands,Video Games,Games,USD,2015,70000,2015,52,Failed,3,US,52,52,70000,30
1010603558,Råvarene – Your Zero Waste Grocery Store,Food,Food,NOK,2016,210000,2016,230133,Successful,330,NO,27970,28122,25661,22
1010608289,Bike Sunglass Holding Device,Product Design,Design,USD,2014,10000,2014,660,Failed,15,US,660,660,10000,30
1010625322,Free Markets: Freedom Without Oppurtunity,Journalism,Journalism,AUD,2016,2000,2016,5,Failed,1,AU,0,4,1466,36
1010631065,The Vision : Not Just a 3D Printer... A DREAM,Hardware,Technology,USD,2012,25000,2012,65346,Successful,81,US,65346,65346,25000,32
1010635539,ABV - A Beer Voyage,Drinks,Food,USD,2015,5000,2015,5312,Successful,77,US,5312,5312,5000,30
1010636969,Confessions of a Mexpatriate: Chicago,Theater,Theater,USD,2013,2400,2013,2465,Successful,59,US,2465,2465,2400,14
1010641633,The Seder   movie  a Jewish Gay Coming-out story,Shorts,Film & Video,USD,2011,5000,2011,281,Failed,8,US,281,281,5000,30
1010643909,LinkUP! App for Business Professionals to meet,Software,Technology,AUD,2015,50000,2015,0,Failed,0,AU,0,0,36936,30
1010649633,Future Phenomena | Amanda Browder,Conceptual Art,Art,USD,2010,800,2010,1064,Successful,25,US,1064,1064,800,62
1010652075,Project Bloom: Handcrafted Wood Case for your Smartphone,Fashion,Fashion,CAD,2014,11000,2014,2937,Failed,88,CA,2643,2622,9821,39
1010661105,4-stage installation free Reverse Osmosis water purifier,Technology,Technology,EUR,2016,40000,2016,9966,Cancelled,32,DE,5268,11176,44856,45
1010666081,Discontinued,Hip-Hop,Music,USD,2014,18000,2014,21,Failed,2,US,21,21,18000,30
1010673178,Harry Potter Scarves - Homemade Knitted,Knitting,Crafts,EUR,2017,500,2017,260,Failed,5,IE,0,276,530,28
1010675304,People You Think You Know - an intimate look at U.S. / Iran relations,Documentary,Film & Video,USD,2010,5250,2010,5281,Successful,45,US,5281,5281,5250,32
1010682385,Share Lessons in OUR GEORGIA SCHOOL A WILDLIFE HABITAT,Children's Books,Publishing,USD,2011,3000,2010,52,Failed,2,US,52,52,3000,45
1010684429,The Freeport Theater of Awesome Wants to Make Some Noise!,Theater,Theater,USD,2014,6000,2014,680,Failed,12,US,680,680,6000,30
1010692829,Bringing OUTSPOKKEN Clothing from my garage to the runway!,Fashion,Fashion,USD,2013,18000,2013,700,Failed,5,US,700,700,18000,45
1010693188,Alex and More,Mobile Games,Games,EUR,2016,5000,2016,6,Failed,2,ES,7,7,5640,30
1010695113,Follow My Dream The story of Dorian Harrington,Film & Video,Film & Video,USD,2013,100000,2013,1,Failed,1,US,1,1,100000,20
1010696622,The Sparks Project (Canceled),Sculpture,Art,USD,2013,72000,2013,50,Cancelled,1,US,50,50,72000,30
1010696846,ERIK KYLE and the BEADS,Pop,Music,USD,2012,30000,2012,50,Failed,1,US,50,50,30000,30
1010701682,XPLUS Watches: Second Release,Product Design,Design,AUD,2015,10000,2015,16889,Successful,114,AU,11875,11970,7088,29
1010707026,New J Silly Album T.B.D. (Canceled),Hip-Hop,Music,USD,2012,1625,2012,0,Cancelled,0,US,0,0,1625,14
1010707519,7 art shows by 7 emerging curators,Art,Art,USD,2016,21000,2016,21441,Successful,114,US,21441,21441,21000,35
1010725357,My first CD gained worldwide recognition.  I'm excited about recording my next one!!!,Indie Rock,Music,USD,2010,4000,2010,200,Failed,5,US,200,200,4000,45
1010734087,Nerdy Vegan Cookbook,Vegan,Food,USD,2014,13000,2014,1,Failed,1,US,1,1,13000,46
1010740281,How is your word game? Can you write to create? Spit magic?,Tabletop Games,Games,USD,2017,426476,2017,515,Failed,1,US,0,515,426476,60
1010750239,Conflict Genesis,Video Games,Games,USD,2014,15000,2014,105,Failed,5,US,105,105,15000,30
1010755947,St Matthew Passion,Classical Music,Music,GBP,2015,5000,2015,46,Failed,4,GB,71,68,7402,29
1010757215,Dingbats* Notebooks,Product Design,Design,GBP,2016,15000,2016,240,Failed,15,GB,0,316,19763,45
1010758977,Medieval & Renaissance Luxury Cat and Dog collars,Product Design,Design,GBP,2014,50,2014,151,Successful,9,GB,254,257,85,30
1010766398,History of Punk Rock in Amarillo CIRCA 1986,Documentary,Film & Video,USD,2013,200,2013,1480,Successful,10,US,1480,1480,200,60
1010774236,descubriendo.me,Print,Journalism,EUR,2015,99000,2015,0,Failed,0,ES,0,0,111553,56
1010777129,ANTHROPIA : New album based on Cthulhu Mythos,Metal,Music,USD,2015,2000,2015,4608,Successful,210,US,4608,4608,2000,32
1010778576,Help Reissue The 77s Pray Naked On CD & Vinyl,Rock,Music,USD,2016,17000,2016,30586,Successful,545,US,30586,30586,17000,30
1010782860,Memri - An intuitive App designed with couples in mind,Apps,Technology,USD,2016,4000,2016,0,Failed,0,US,0,0,4000,30
1010798987,Baseball Training Bat - Balance Bat,Product Design,Design,USD,2016,2000,2016,241,Failed,3,US,241,241,2000,60
1010800390,Pitch in for the 17 ft tall world record Qubits® tower.,Makerspaces,Technology,USD,2016,2500,2016,896,Failed,8,US,117,896,2500,25
1010803299,Dixie: A Historical Rockumentary,Documentary,Film & Video,USD,2011,6000,2011,220,Failed,5,US,220,220,6000,90
1010814650,Atticus Drake: A World War Two Story,Comic Books,Comics,CAD,2017,1100,2017,1519,Successful,43,CA,30,1215,880,30
1010820426,Rise of Cthulhu - Second Print Run,Tabletop Games,Games,USD,2015,2000,2015,14939,Successful,509,US,14939,14939,2000,30
1010822477,Finding Petronella,Nonfiction,Publishing,USD,2013,12000,2013,14051,Successful,242,US,14051,14051,12000,31
1010838745,Breaking Mythos,Conceptual Art,Art,USD,2017,3000,2017,417,Failed,8,US,108,417,3000,30
1010871699,The Beginners Guide to being Unsuicidal; the one act,Theater,Theater,USD,2011,5000,2011,525,Failed,10,US,525,525,5000,40
1010876444,Ransomware immunizer,Software,Technology,EUR,2016,10500,2016,762,Failed,7,IT,45,830,11430,43
1010880803,The Colorful Word -- a scripture coloring book and journal,Art Books,Publishing,USD,2016,3600,2016,4603,Successful,135,US,2083,4603,3600,23
1010885456,Crafting our community,Woodworking,Crafts,USD,2014,16000,2014,0,Failed,0,US,0,0,16000,30
1010891738,Doko Roko,Video Games,Games,USD,2015,30000,2015,42469,Successful,1987,US,42469,42469,30000,30
1010901660,Fish Finder,Film & Video,Film & Video,USD,2014,30000,2014,1535,Failed,12,US,1535,1535,30000,60
1010907733,Sleeper and the Sleepless new album!,Pop,Music,USD,2013,3000,2013,3197,Successful,79,US,3197,3197,3000,30
1010914895,Eviva il Coltello!,Shorts,Film & Video,USD,2010,1500,2010,215,Failed,9,US,215,215,1500,36
1010917350,The Singers Elite Vocal Big Band Inaugural Concert,Jazz,Music,USD,2012,27000,2012,680,Failed,11,US,680,680,27000,30
1010918879,Democracy for toddlers,Children's Books,Publishing,GBP,2013,2000,2013,2191,Successful,121,GB,3541,3550,3240,30
1010925782,Venexiana Dark playing cards,Playing Cards,Games,USD,2014,17000,2014,35317,Successful,678,US,35317,35317,17000,30
1010940637,The Soul Of Something,Art Books,Publishing,USD,2015,2000,2015,0,Failed,0,US,0,0,2000,21
1010942317,Hollywood Shakedown,Web,Journalism,USD,2014,3000,2014,0,Failed,0,US,0,0,3000,30
1010953592,Wild Italy,Publishing,Publishing,GBP,2014,20000,2013,80,Failed,4,GB,131,131,32835,28
1010977620,Custer's Last Waistband,Public Art,Art,USD,2012,5700,2012,6060,Successful,127,US,6060,6060,5700,30
1010999300,Untethered VR Center. Stage 1.,Video Games,Games,CAD,2017,2200,2017,57,Failed,3,CA,0,46,1768,8
1011015466,Zodiac Noize,Pop,Music,USD,2015,10000,2015,22,Failed,3,US,22,22,10000,30
1011026447,AccelerRaiser,Web,Technology,USD,2015,50000,2015,0,Failed,0,US,0,0,50000,45
1011027346,Pete Wilde Smile Music Video,Indie Rock,Music,USD,2014,1000,2014,450,Failed,14,US,450,450,1000,28
1011028494,Music Video Eyes Of An Angel By Brendan Hopkins,Rock,Music,USD,2013,1500,2013,1500,Successful,8,US,1500,1500,1500,30
1011034244,Caribbean Permaculture Research Institute of Barbados,Food,Food,CAD,2014,50000,2014,21666,Failed,113,CA,19742,19374,44711,36
1011036773,"The PIMA PROJECT / A,OG The Brand",Fashion,Fashion,USD,2012,18000,2012,25,Failed,1,US,25,25,18000,45
1011048722,WITH OR WITHOUT'EM,Action,Film & Video,USD,2017,5000,2017,10,Failed,1,US,0,10,5000,30
1011057841,Photography Book - Olympic National Park,Photography,Photography,USD,2012,15000,2012,200,Failed,2,US,200,200,15000,30
1011059850,'Subways & Beignets' - The New Album by Sammy Crawford,Rock,Music,USD,2014,1000,2014,1128,Successful,21,US,1128,1128,1000,30
1011065149,Bring The Collection to Life!,Illustration,Art,USD,2013,3500,2013,50,Failed,1,US,50,50,3500,30
1011066640,FotoOps Creative Photographer and Videographer Platform,Photography,Photography,USD,2017,43000,2017,1074,Failed,12,US,250,1074,43000,45
1011073287,ACTION! Master Class with Nicholas Ray,Documentary,Film & Video,USD,2013,35000,2012,12562,Failed,101,US,12562,12562,35000,30
1011076186,1128 Production House,Music,Music,USD,2012,55000,2012,1040,Failed,4,US,1040,1040,55000,60
1011077112,Film to Fund,Shorts,Film & Video,NZD,2016,6500,2016,0,Failed,0,NZ,0,0,4320,30
1011078798,Share the food truck love and get A Moveable Feast moving!,Food,Food,USD,2014,5000,2014,7052,Successful,52,US,7052,7052,5000,30
1011079021,Ed-U-Cards Games to Grow Up With w/ Letterpress Editions,Games,Games,USD,2012,30000,2012,297,Cancelled,11,US,297,297,30000,35
1011080329,Bubbly,Comics,Comics,USD,2017,2500,2017,3030,Successful,200,US,494,3030,2500,7
1011085028,Hand Free Baby Bottle Holder! Feed your baby with one hand!,Design,Design,USD,2015,115000,2015,45,Failed,1,US,45,45,115000,30
1011085702,London: Travels of a Gen Y Alien,Comics,Comics,GBP,2013,3000,2013,5,Failed,1,GB,8,8,4533,45
1011091402,Love Beyond the Musical - National Tour,Musical,Theater,GBP,2015,400000,2015,30621,Failed,123,GB,47017,47516,620704,30
1011116615,Heart of the Beast,Narrative Film,Film & Video,USD,2014,4000,2014,4086,Successful,74,US,4086,4086,4000,24
1011121722,Just About Famous,Film & Video,Film & Video,USD,2010,1500,2010,1600,Successful,25,US,1600,1600,1500,62
1011122747,To Tell the Truth—I want to make 20 new collages this year,Art,Art,USD,2012,1500,2012,1500,Successful,25,US,1500,1500,1500,60
1011126082,Outdoor Apparel,Product Design,Design,USD,2014,2500,2014,1173,Failed,6,US,1173,1173,2500,30
1011131069,bookwormz.co.uk,Web,Technology,GBP,2015,50000,2015,2654,Failed,12,GB,4022,4018,75691,35
1011132760,Big Blue Life - PW Gopal's New Music Project,Music,Music,USD,2014,25000,2014,27620,Successful,280,US,27620,27620,25000,40
1011142474,The Rabbit Gallery,Art,Art,USD,2011,500,2011,836,Successful,40,US,836,836,500,29
1011147686,2012 Village Reclamation Festival,Public Art,Art,USD,2012,1200,2012,1225,Successful,27,US,1225,1225,1200,25
1011166533,The Sixth Chaos,Video Games,Games,USD,2014,10000,2014,261,Failed,21,US,261,261,10000,32
1011167515,All Divine Colors: Female Deities in Practice and Life,Art,Art,USD,2016,1500,2016,1930,Successful,45,US,210,1930,1500,30
1011168465,infunet: fun in a net,Games,Games,USD,2017,10000,2017,372,Failed,10,US,252,372,10000,30
1011170380,Nintendo Switch Replacement Shell - Atomic Purple,Gaming Hardware,Games,CAD,2017,2125,2017,3773,Successful,99,CA,2717,3109,1751,30
1011172958,Ringing Rocks Brewery Co,Food,Food,USD,2012,15000,2012,245,Failed,10,US,245,245,15000,30
1011174550,WHERE IS THE WORLD,Photobooks,Photography,GBP,2014,5000,2014,1549,Failed,7,GB,2435,2433,7855,23
1011189410,Feature Horror Film Wish,Horror,Film & Video,USD,2017,50000,2017,91,Failed,9,US,10,91,50000,30
1011197154,House of Royalty alcohol on demand delivery app.,Apps,Technology,USD,2017,12000,2017,100,Failed,3,US,75,100,12000,45
1011198069,Eutheria,Fiction,Publishing,USD,2015,1500,2015,0,Failed,0,US,0,0,1500,30
1011198274,HAMMER HORROR: THE WARNER BROS YEARS,Documentary,Film & Video,USD,2015,22000,2015,32942,Successful,586,US,32942,32942,22000,30
1011198298,Fight For Freedom: True Story About Abuse And Homelessness,Film & Video,Film & Video,USD,2011,7000,2011,0,Failed,0,US,0,0,7000,30
1011207993,Mega Project: A FUTURE Without Chemicals and Healthy Food.,Technology,Technology,USD,2015,250000,2015,75,Cancelled,2,US,75,75,250000,44
1011214149,Discovering craft breweries in the USA,Drinks,Food,USD,2014,20000,2014,2,Failed,1,US,2,2,20000,30
1011224953,Journey to Dance Gallery Festival,Performances,Dance,USD,2014,2500,2014,1256,Failed,12,US,1256,1256,2500,14
1011228093,Boy King Islands' Super-Limited Edition New Album!,Indie Rock,Music,USD,2014,7200,2014,9002,Successful,206,US,9002,9002,7200,35
1011248931,The 8x8 Cookbook--Square Meals for Weeknight Dinner,Cookbooks,Food,USD,2015,20000,2015,21388,Successful,404,US,21388,21388,20000,30
1011252850,Peer Gynt,Plays,Theater,GBP,2017,4000,2017,4854,Successful,97,GB,95,6260,5159,11
1011257495,Underage Cooking,Film & Video,Film & Video,USD,2011,2500,2011,150,Failed,2,US,150,150,2500,23
1011270775,Mikeze - The E-life Manager,Apps,Technology,USD,2015,13000,2015,430,Failed,8,US,430,430,13000,60
1011277482,Local Legends,Horror,Film & Video,USD,2015,35000,2015,112,Failed,6,US,112,112,35000,30
1011279886,Flavors of India,Food,Food,USD,2013,20000,2013,275,Failed,16,US,275,275,20000,15
1011286592,"Artbook — Great Spirit, Great God",Art Books,Publishing,USD,2017,20000,2017,550,Failed,8,US,100,550,20000,30
1011289637,SEPTEMBRYO: You were born for a reason Issue #2,Comic Books,Comics,CAD,2016,1300,2016,1313,Successful,28,CA,39,1007,997,30
1011294099,OUTFIT (Canceled),Apparel,Fashion,USD,2015,10000,2015,949,Cancelled,9,US,949,949,10000,33
1011295553,Banded Together (Canceled),Apps,Technology,USD,2015,175000,2015,1,Cancelled,1,US,1,1,175000,30
1011301652,Absolute Zero: Cyberpunk Science Fiction Novel,Fiction,Publishing,USD,2017,100,2017,615,Successful,21,US,207,615,100,15
1011304615,GROTESK MACABRE Animated playing cards!,Playing Cards,Games,USD,2015,15000,2015,31748,Successful,606,US,31748,31748,15000,30
1011319459,Murder: A Comedy,Narrative Film,Film & Video,USD,2011,3500,2011,100,Failed,3,US,100,100,3500,83
1011322019,ROMP! Magazine,Periodicals,Publishing,USD,2015,45000,2015,455,Failed,14,US,455,455,45000,30
1011325063,The Customer Experience Book,Publishing,Publishing,GBP,2017,9000,2017,9030,Successful,110,GB,845,11907,11868,30
1011335464,SAFE Wallet Case for iPhone 5 and iPhone 4/4s,Product Design,Design,USD,2013,217000,2012,16669,Failed,170,US,16669,16669,217000,43
1011339921,"Video Watchdog Digital Archive for iPad, Android & Windows",Periodicals,Publishing,USD,2013,147900,2013,74071,Cancelled,412,US,74071,74071,147900,29
1011348775,The Little Guy and the Creature,Children's Books,Publishing,USD,2017,4000,2017,4645,Successful,68,US,2190,4645,4000,18
1011352051,THC The High Concert,Hip-Hop,Music,USD,2014,1400,2014,0,Failed,0,US,0,0,1400,23
1011357989,Incoginto Cinema Warriors XP (Season 2),Film & Video,Film & Video,USD,2011,4000,2011,4382,Successful,56,US,4382,4382,4000,40
1011362603,Get Mike the Pipe to Punk Rock Bowling 2015! (Canceled),Punk,Music,USD,2015,500,2015,70,Cancelled,3,US,70,70,500,7
1011369637,There Will Be A Light: Stories of Great Lakes Lighthouses,Documentary,Film & Video,USD,2011,5014,2011,0,Cancelled,0,US,0,0,5014,60
1011374245,Forests & Sands,Apparel,Fashion,USD,2016,19000,2015,125,Failed,2,US,125,125,19000,30
1011374497,Dracucat:The poker cards,Playing Cards,Games,EUR,2017,900,2017,329,Failed,15,FR,158,386,1057,30
1011381560,Melissa Joy's Debut Album,Music,Music,USD,2016,25000,2016,2381,Failed,19,US,2381,2381,25000,30
1011392707,Heaven in Hollywood,Faith,Music,USD,2014,3000,2014,130,Failed,3,US,130,130,3000,40
1011396416,The High Five's New Song!!,Pop,Music,USD,2013,1100,2013,25,Failed,1,US,25,25,1100,9
1011401237,Egidio Scognamillo: Realize a dream to change a life,World Music,Music,EUR,2016,2000,2016,0,Failed,0,IT,0,0,2219,40
1011403563,MetalFromNL guerilla tactics,Metal,Music,EUR,2014,60,2014,70,Successful,2,NL,95,94,81,30
1011408693,THE KING HAT REVIEW THE STORY OF AMERICAN MUSIC,Theater,Theater,USD,2011,10000,2011,701,Failed,4,US,701,701,10000,60
1011415506,Nocturne,Classical Music,Music,GBP,2017,2250,2017,3005,Successful,56,GB,629,3904,2923,42
1011421151,Crazy Ballers,Games,Games,GBP,2017,50000,2017,0,Failed,0,GB,0,0,67587,30
1011428880,Voter-Ed.com,Web,Technology,USD,2015,25000,2015,43,Failed,2,US,43,43,25000,30
1011430787,Courageous Lion Cinema's 2015 48 Hour Film,Film & Video,Film & Video,USD,2015,1000,2015,1435,Successful,27,US,1435,1435,1000,7
1011432526,Mythic Canvas Tote Bags (Canceled),Fashion,Fashion,USD,2012,300,2012,0,Cancelled,0,US,0,0,300,30
1011432992,Predator limited edition neon ink poster,Art,Art,GBP,2017,1000,2017,31,Failed,3,GB,63,38,1223,30
